Hour,Customer_1,Customer_2,Customer_3,Customer_4
5169,6,14,14,30
5170,7,14,45,30
5171,3,14,45,30
5172,9,44,45,30
5173,9,44,45,30
5174,9,44,45,30
5175,9,44,45,30
5176,9,33,45,30
5177,4,33,45,30
5178,5,33,45,30
5179,6,33,45,30
5180,12,33,45,28
5181,12,40,45,28
5182,12,40,20,28
5183,3,40,20,28
5184,4,9,20,28
5185,5,9,14,20
5186,5,9,14,20
5187,5,9,14,20
5188,5,9,14,20
5189,5,9,14,20
5190,5,9,14,20
5191,5,9,14,20
5192,5,14,14,30
5193,6,14,14,30
5194,7,14,45,30
5195,3,14,45,30
5196,9,44,45,30
5197,9,44,45,30
5198,9,44,45,30
5199,9,44,45,30
5200,9,33,45,30
5201,4,33,45,30
5202,5,33,45,30
5203,6,33,45,30
5204,12,33,45,28
5205,12,40,45,28
5206,12,40,20,28
5207,3,40,20,28
5208,4,9,20,28
5209,5,9,14,20
5210,5,9,14,20
5211,5,9,14,20
5212,5,9,14,20
5213,5,9,14,20
5214,5,9,14,20
5215,5,9,14,20
5216,5,14,14,30
5217,6,14,14,30
5218,7,14,45,30
5219,3,14,45,30
5220,9,44,45,30
5221,9,44,45,30
5222,9,44,45,30
5223,9,44,45,30
5224,9,33,45,30
5225,4,33,45,30
5226,5,33,45,30
5227,6,33,45,30
5228,12,33,45,28
5229,12,40,45,28
5230,12,40,20,28
5231,3,40,20,28
5232,4,9,20,28
5233,5,9,14,20
5234,5,9,14,20
5235,5,9,14,20
5236,5,9,14,20
5237,5,9,14,20
5238,5,9,14,20
5239,5,9,14,20
5240,5,14,14,30
5241,6,14,14,30
5242,7,14,45,30
5243,3,14,45,30
5244,9,44,45,30
5245,9,44,45,30
5246,9,44,45,30
5247,9,44,45,30
5248,9,33,45,30
5249,4,33,45,30
5250,5,33,45,30
5251,6,33,45,30
5252,12,33,45,28
5253,12,40,45,28
5254,12,40,20,28
5255,3,40,20,28
5256,4,9,20,28
5257,5,9,14,20
5258,5,9,14,20
5259,5,9,14,20
5260,5,9,14,20
5261,5,9,14,20
5262,5,9,14,20
5263,5,9,14,20
5264,5,14,14,30
5265,6,14,14,30
5266,7,14,45,30
5267,3,14,45,30
5268,9,44,45,30
5269,9,44,45,30
5270,9,44,45,30
5271,9,44,45,30
5272,9,33,45,30
5273,4,33,45,30
5274,5,33,45,30
5275,6,33,45,30
5276,12,33,45,28
5277,12,40,45,28
5278,12,40,20,28
5279,3,40,20,28
5280,4,9,20,28
5281,5,9,14,20
5282,5,9,14,20
5283,5,9,14,20
5284,5,9,14,20
5285,5,9,14,20
5286,5,9,14,20
5287,5,9,14,20
5288,5,14,14,30
5289,6,14,14,30
5290,7,14,45,30
5291,3,14,45,30
5292,9,44,45,30
5293,9,44,45,30
5294,9,44,45,30
5295,9,44,45,30
5296,9,33,45,30
5297,4,33,45,30
5298,5,33,45,30
5299,6,33,45,30
5300,12,33,45,28
5301,12,40,45,28
5302,12,40,20,28
5303,3,40,20,28
5304,4,9,20,28
5305,5,9,14,20
5306,5,9,14,20
5307,5,9,14,20
5308,5,9,14,20
5309,5,9,14,20
5310,5,9,14,20
5311,5,9,14,20
5312,5,14,14,30
5313,6,14,14,30
5314,7,14,45,30
5315,3,14,45,30
5316,9,44,45,30
5317,9,44,45,30
5318,9,44,45,30
5319,9,44,45,30
5320,9,33,45,30
5321,4,33,45,30
5322,5,33,45,30
5323,6,33,45,30
5324,12,33,45,28
5325,12,40,45,28
5326,12,40,20,28
5327,3,40,20,28
5328,4,9,20,28
5329,5,9,14,20
5330,5,9,14,20
5331,5,9,14,20
5332,5,9,14,20
5333,5,9,14,20
5334,5,9,14,20
5335,5,9,14,20
5336,5,14,14,30
5337,6,14,14,30
5338,7,14,45,30
5339,3,14,45,30
5340,9,44,45,30
5341,9,44,45,30
5342,9,44,45,30
5343,9,44,45,30
5344,9,33,45,30
5345,4,33,45,30
5346,5,33,45,30
5347,6,33,45,30
5348,12,33,45,28
5349,12,40,45,28
5350,12,40,20,28
5351,3,40,20,28
5352,4,9,20,28
5353,5,9,14,20
5354,5,9,14,20
5355,5,9,14,20
5356,5,9,14,20
5357,5,9,14,20
5358,5,9,14,20
5359,5,9,14,20
5360,5,14,14,30
5361,6,14,14,30
5362,7,14,45,30
5363,3,14,45,30
5364,9,44,45,30
5365,9,44,45,30
5366,9,44,45,30
5367,9,44,45,30
5368,9,33,45,30
5369,4,33,45,30
5370,5,33,45,30
5371,6,33,45,30
5372,12,33,45,28
5373,12,40,45,28
5374,12,40,20,28
5375,3,40,20,28
5376,4,9,20,28
5377,5,9,14,20
5378,5,9,14,20
5379,5,9,14,20
5380,5,9,14,20
5381,5,9,14,20
5382,5,9,14,20
5383,5,9,14,20
5384,5,14,14,30
5385,6,14,14,30
5386,7,14,45,30
5387,3,14,45,30
5388,9,44,45,30
5389,9,44,45,30
5390,9,44,45,30
5391,9,44,45,30
5392,9,33,45,30
5393,4,33,45,30
5394,5,33,45,30
5395,6,33,45,30
5396,12,33,45,28
5397,12,40,45,28
5398,12,40,20,28
5399,3,40,20,28
5400,4,9,20,28
5401,5,9,14,20
5402,5,9,14,20
5403,5,9,14,20
5404,5,9,14,20
5405,5,9,14,20
5406,5,9,14,20
5407,5,9,14,20
5408,5,14,14,30
5409,6,14,14,30
5410,7,14,45,30
5411,3,14,45,30
5412,9,44,45,30
5413,9,44,45,30
5414,9,44,45,30
5415,9,44,45,30
5416,9,33,45,30
5417,4,33,45,30
5418,5,33,45,30
5419,6,33,45,30
5420,12,33,45,28
5421,12,40,45,28
5422,12,40,20,28
5423,3,40,20,28
5424,4,9,20,28
5425,5,9,14,20
5426,5,9,14,20
5427,5,9,14,20
5428,5,9,14,20
5429,5,9,14,20
5430,5,9,14,20
5431,5,9,14,20
5432,5,14,14,30
5433,6,14,14,30
5434,7,14,45,30
5435,3,14,45,30
5436,9,44,45,30
5437,9,44,45,30
5438,9,44,45,30
5439,9,44,45,30
5440,9,33,45,30
5441,4,33,45,30
5442,5,33,45,30
5443,6,33,45,30
5444,12,33,45,28
5445,12,40,45,28
5446,12,40,20,28
5447,3,40,20,28
5448,4,9,20,28
5449,5,9,14,20
5450,5,9,14,20
5451,5,9,14,20
5452,5,9,14,20
5453,5,9,14,20
5454,5,9,14,20
5455,5,9,14,20
5456,5,14,14,30
5457,6,14,14,30
5458,7,14,45,30
5459,3,14,45,30
5460,9,44,45,30
5461,9,44,45,30
5462,9,44,45,30
5463,9,44,45,30
5464,9,33,45,30
5465,4,33,45,30
5466,5,33,45,30
5467,6,33,45,30
5468,12,33,45,28
5469,12,40,45,28
5470,12,40,20,28
5471,3,40,20,28
5472,4,9,20,28
5473,5,9,14,20
5474,5,9,14,20
5475,5,9,14,20
5476,5,9,14,20
5477,5,9,14,20
5478,5,9,14,20
5479,5,9,14,20
5480,5,14,14,30
5481,6,14,14,30
5482,7,14,45,30
5483,3,14,45,30
5484,9,44,45,30
5485,9,44,45,30
5486,9,44,45,30
5487,9,44,45,30
5488,9,33,45,30
5489,4,33,45,30
5490,5,33,45,30
5491,6,33,45,30
5492,12,33,45,28
5493,12,40,45,28
5494,12,40,20,28
5495,3,40,20,28
5496,4,9,20,28
5497,5,9,14,20
5498,5,9,14,20
5499,5,9,14,20
5500,5,9,14,20
5501,5,9,14,20
5502,5,9,14,20
5503,5,9,14,20
5504,5,14,14,30
5505,6,14,14,30
5506,7,14,45,30
5507,3,14,45,30
5508,9,44,45,30
5509,9,44,45,30
5510,9,44,45,30
5511,9,44,45,30
5512,9,33,45,30
5513,4,33,45,30
5514,5,33,45,30
5515,6,33,45,30
5516,12,33,45,28
5517,12,40,45,28
5518,12,40,20,28
5519,3,40,20,28
5520,4,9,20,28
5521,5,9,14,20
5522,5,9,14,20
5523,5,9,14,20
5524,5,9,14,20
5525,5,9,14,20
5526,5,9,14,20
5527,5,9,14,20
5528,5,14,14,30
5529,6,14,14,30
5530,7,14,45,30
5531,3,14,45,30
5532,9,44,45,30
5533,9,44,45,30
5534,9,44,45,30
5535,9,44,45,30
5536,9,33,45,30
5537,4,33,45,30
5538,5,33,45,30
5539,6,33,45,30
5540,12,33,45,28
5541,12,40,45,28
5542,12,40,20,28
5543,3,40,20,28
5544,4,9,20,28
5545,5,9,14,20
5546,5,9,14,20
5547,5,9,14,20
5548,5,9,14,20
5549,5,9,14,20
5550,5,9,14,20
5551,5,9,14,20
5552,5,14,14,30
5553,6,14,14,30
5554,7,14,45,30
5555,3,14,45,30
5556,9,44,45,30
5557,9,44,45,30
5558,9,44,45,30
5559,9,44,45,30
5560,9,33,45,30
5561,4,33,45,30
5562,5,33,45,30
5563,6,33,45,30
5564,12,33,45,28
5565,12,40,45,28
5566,12,40,20,28
5567,3,40,20,28
5568,4,9,20,28
5569,5,9,14,20
5570,5,9,14,20
5571,5,9,14,20
5572,5,9,14,20
5573,5,9,14,20
5574,5,9,14,20
5575,5,9,14,20
5576,5,14,14,30
5577,6,14,14,30
5578,7,14,45,30
5579,3,14,45,30
5580,9,44,45,30
5581,9,44,45,30
5582,9,44,45,30
5583,9,44,45,30
5584,9,33,45,30
5585,4,33,45,30
5586,5,33,45,30
5587,6,33,45,30
5588,12,33,45,28
5589,12,40,45,28
5590,12,40,20,28
5591,3,40,20,28
5592,4,9,20,28
5593,5,9,14,20
5594,5,9,14,20
5595,5,9,14,20
5596,5,9,14,20
5597,5,9,14,20
5598,5,9,14,20
5599,5,9,14,20
5600,5,14,14,30
5601,6,14,14,30
5602,7,14,45,30
5603,3,14,45,30
5604,9,44,45,30
5605,9,44,45,30
5606,9,44,45,30
5607,9,44,45,30
5608,9,33,45,30
5609,4,33,45,30
5610,5,33,45,30
5611,6,33,45,30
5612,12,33,45,28
5613,12,40,45,28
5614,12,40,20,28
5615,3,40,20,28
5616,4,9,20,28
5617,5,9,14,20
5618,5,9,14,20
5619,5,9,14,20
5620,5,9,14,20
5621,5,9,14,20
5622,5,9,14,20
5623,5,9,14,20
5624,5,14,14,30
5625,6,14,14,30
5626,7,14,45,30
5627,3,14,45,30
5628,9,44,45,30
5629,9,44,45,30
5630,9,44,45,30
5631,9,44,45,30
5632,9,33,45,30
5633,4,33,45,30
5634,5,33,45,30
5635,6,33,45,30
5636,12,33,45,28
5637,12,40,45,28
5638,12,40,20,28
5639,3,40,20,28
5640,4,9,20,28
5641,5,9,14,20
5642,5,9,14,20
5643,5,9,14,20
5644,5,9,14,20
5645,5,9,14,20
5646,5,9,14,20
5647,5,9,14,20
5648,5,14,14,30
5649,6,14,14,30
5650,7,14,45,30
5651,3,14,45,30
5652,9,44,45,30
5653,9,44,45,30
5654,9,44,45,30
5655,9,44,45,30
5656,9,33,45,30
5657,4,33,45,30
5658,5,33,45,30
5659,6,33,45,30
5660,12,33,45,28
5661,12,40,45,28
5662,12,40,20,28
5663,3,40,20,28
5664,4,9,20,28
5665,5,9,14,20
5666,5,9,14,20
5667,5,9,14,20
5668,5,9,14,20
5669,5,9,14,20
5670,5,9,14,20
5671,5,9,14,20
5672,5,14,14,30
5673,6,14,14,30
5674,7,14,45,30
5675,3,14,45,30
5676,9,44,45,30
5677,9,44,45,30
5678,9,44,45,30
5679,9,44,45,30
5680,9,33,45,30
5681,4,33,45,30
5682,5,33,45,30
5683,6,33,45,30
5684,12,33,45,28
5685,12,40,45,28
5686,12,40,20,28
5687,3,40,20,28
5688,4,9,20,28
5689,5,9,14,20
5690,5,9,14,20
5691,5,9,14,20
5692,5,9,14,20
5693,5,9,14,20
5694,5,9,14,20
5695,5,9,14,20
5696,5,14,14,30
5697,6,14,14,30
5698,7,14,45,30
5699,3,14,45,30
5700,9,44,45,30
5701,9,44,45,30
5702,9,44,45,30
5703,9,44,45,30
5704,9,33,45,30
5705,4,33,45,30
5706,5,33,45,30
5707,6,33,45,30
5708,12,33,45,28
5709,12,40,45,28
5710,12,40,20,28
5711,3,40,20,28
5712,4,9,20,28
5713,5,9,14,20
5714,5,9,14,20
5715,5,9,14,20
5716,5,9,14,20
5717,5,9,14,20
5718,5,9,14,20
5719,5,9,14,20
5720,5,14,14,30
5721,6,14,14,30
5722,7,14,45,30
5723,3,14,45,30
5724,9,44,45,30
5725,9,44,45,30
5726,9,44,45,30
5727,9,44,45,30
5728,9,33,45,30
5729,4,33,45,30
5730,5,33,45,30
5731,6,33,45,30
5732,12,33,45,28
5733,12,40,45,28
5734,12,40,20,28
5735,3,40,20,28
5736,4,9,20,28
5737,5,9,14,20
5738,5,9,14,20
5739,5,9,14,20
5740,5,9,14,20
5741,5,9,14,20
5742,5,9,14,20
5743,5,9,14,20
5744,5,14,14,30
5745,6,14,14,30
5746,7,14,45,30
5747,3,14,45,30
5748,9,44,45,30
5749,9,44,45,30
5750,9,44,45,30
5751,9,44,45,30
5752,9,33,45,30
5753,4,33,45,30
5754,5,33,45,30
5755,6,33,45,30
5756,12,33,45,28
5757,12,40,45,28
5758,12,40,20,28
5759,3,40,20,28
5760,4,9,20,28
5761,5,9,14,20
5762,5,9,14,20
5763,5,9,14,20
5764,5,9,14,20
5765,5,9,14,20
5766,5,9,14,20
5767,5,9,14,20
5768,5,14,14,30
5769,6,14,14,30
5770,7,14,45,30
5771,3,14,45,30
5772,9,44,45,30
5773,9,44,45,30
5774,9,44,45,30
5775,9,44,45,30
5776,9,33,45,30
5777,4,33,45,30
5778,5,33,45,30
5779,6,33,45,30
5780,12,33,45,28
5781,12,40,45,28
5782,12,40,20,28
5783,3,40,20,28
5784,4,9,20,28
5785,5,9,14,20
5786,5,9,14,20
5787,5,9,14,20
5788,5,9,14,20
5789,5,9,14,20
5790,5,9,14,20
5791,5,9,14,20
5792,5,14,14,30
5793,6,14,14,30
5794,7,14,45,30
5795,3,14,45,30
5796,9,44,45,30
5797,9,44,45,30
5798,9,44,45,30
5799,9,44,45,30
5800,9,33,45,30
5801,4,33,45,30
5802,5,33,45,30
5803,6,33,45,30
5804,12,33,45,28
5805,12,40,45,28
5806,12,40,20,28
5807,3,40,20,28
5808,4,9,20,28
5809,5,9,14,20
5810,5,9,14,20
5811,5,9,14,20
5812,5,9,14,20
5813,5,9,14,20
5814,5,9,14,20
5815,5,9,14,20
5816,5,14,14,30
5817,6,14,14,30
5818,7,14,45,30
5819,3,14,45,30
5820,9,44,45,30
5821,9,44,45,30
5822,9,44,45,30
5823,9,44,45,30
5824,9,33,45,30
5825,4,33,45,30
5826,5,33,45,30
5827,6,33,45,30
5828,12,33,45,28
5829,12,40,45,28
5830,12,40,20,28
5831,3,40,20,28
5832,4,9,20,28
5833,5,9,14,20
5834,5,9,14,20
5835,5,9,14,20
5836,5,9,14,20
5837,5,9,14,20
5838,5,9,14,20
5839,5,9,14,20
5840,5,14,14,30
5841,6,14,14,30
5842,7,14,45,30
5843,3,14,45,30
5844,9,44,45,30
5845,9,44,45,30
5846,9,44,45,30
5847,9,44,45,30
5848,9,33,45,30
5849,4,33,45,30
5850,5,33,45,30
5851,6,33,45,30
5852,12,33,45,28
5853,12,40,45,28
5854,12,40,20,28
5855,3,40,20,28
5856,4,9,20,28
5857,5,9,14,20
5858,5,9,14,20
5859,5,9,14,20
5860,5,9,14,20
5861,5,9,14,20
5862,5,9,14,20
5863,5,9,14,20
5864,5,14,14,30
5865,6,14,14,30
5866,7,14,45,30
5867,3,14,45,30
5868,9,44,45,30
5869,9,44,45,30
5870,9,44,45,30
5871,9,44,45,30
5872,9,33,45,30
5873,4,33,45,30
5874,5,33,45,30
5875,6,33,45,30
5876,12,33,45,28
5877,12,40,45,28
5878,12,40,20,28
5879,3,40,20,28
5880,4,9,20,28
5881,5,9,14,20
5882,5,9,14,20
5883,5,9,14,20
5884,5,9,14,20
5885,5,9,14,20
5886,5,9,14,20
5887,5,9,14,20
5888,5,14,14,30
5889,6,14,14,30
5890,7,14,45,30
5891,3,14,45,30
5892,9,44,45,30
5893,9,44,45,30
5894,9,44,45,30
5895,9,44,45,30
5896,9,33,45,30
5897,4,33,45,30
5898,5,33,45,30
5899,6,33,45,30
5900,12,33,45,28
5901,12,40,45,28
5902,12,40,20,28
5903,3,40,20,28
5904,4,9,20,28
5905,5,9,14,20
5906,5,9,14,20
5907,5,9,14,20
5908,5,9,14,20
5909,5,9,14,20
5910,5,9,14,20
5911,5,9,14,20
5912,5,14,14,30
5913,6,14,14,30
5914,7,14,45,30
5915,3,14,45,30
5916,9,44,45,30
5917,9,44,45,30
5918,9,44,45,30
5919,9,44,45,30
5920,9,33,45,30
5921,4,33,45,30
5922,5,33,45,30
5923,6,33,45,30
5924,12,33,45,28
5925,12,40,45,28
5926,12,40,20,28
5927,3,40,20,28
5928,4,9,20,28
5929,5,9,14,20
5930,5,9,14,20
5931,5,9,14,20
5932,5,9,14,20
5933,5,9,14,20
5934,5,9,14,20
5935,5,9,14,20
5936,5,14,14,30
5937,6,14,14,30
5938,7,14,45,30
5939,3,14,45,30
5940,9,44,45,30
5941,9,44,45,30
5942,9,44,45,30
5943,9,44,45,30
5944,9,33,45,30
5945,4,33,45,30
5946,5,33,45,30
5947,6,33,45,30
5948,12,33,45,28
5949,12,40,45,28
5950,12,40,20,28
5951,3,40,20,28
5952,4,9,20,28
5953,5,9,14,20
5954,5,9,14,20
5955,5,9,14,20
5956,5,9,14,20
5957,5,9,14,20
5958,5,9,14,20
5959,5,9,14,20
5960,5,14,14,30
5961,6,14,14,30
5962,7,14,45,30
5963,3,14,45,30
5964,9,44,45,30
5965,9,44,45,30
5966,9,44,45,30
5967,9,44,45,30
5968,9,33,45,30
5969,4,33,45,30
5970,5,33,45,30
5971,6,33,45,30
5972,12,33,45,28
5973,12,40,45,28
5974,12,40,20,28
5975,3,40,20,28
5976,4,9,20,28
5977,5,9,14,20
5978,5,9,14,20
5979,5,9,14,20
5980,5,9,14,20
5981,5,9,14,20
5982,5,9,14,20
5983,5,9,14,20
5984,5,14,14,30
5985,6,14,14,30
5986,7,14,45,30
5987,3,14,45,30
5988,9,44,45,30
5989,9,44,45,30
5990,9,44,45,30
5991,9,44,45,30
5992,9,33,45,30
5993,4,33,45,30
5994,5,33,45,30
5995,6,33,45,30
5996,12,33,45,28
5997,12,40,45,28
5998,12,40,20,28
5999,3,40,20,28
6000,4,9,20,28
6001,5,9,14,20
6002,5,9,14,20
6003,5,9,14,20
6004,5,9,14,20
6005,5,9,14,20
6006,5,9,14,20
6007,5,9,14,20
6008,5,14,14,30
6009,6,14,14,30
6010,7,14,45,30
6011,3,14,45,30
6012,9,44,45,30
6013,9,44,45,30
6014,9,44,45,30
6015,9,44,45,30
6016,9,33,45,30
6017,4,33,45,30
6018,5,33,45,30
6019,6,33,45,30
6020,12,33,45,28
6021,12,40,45,28
6022,12,40,20,28
6023,3,40,20,28
6024,4,9,20,28
6025,5,9,14,20
6026,5,9,14,20
6027,5,9,14,20
6028,5,9,14,20
6029,5,9,14,20
6030,5,9,14,20
6031,5,9,14,20
6032,5,14,14,30
6033,6,14,14,30
6034,7,14,45,30
6035,3,14,45,30
6036,9,44,45,30
6037,9,44,45,30
6038,9,44,45,30
6039,9,44,45,30
6040,9,33,45,30
6041,4,33,45,30
6042,5,33,45,30
6043,6,33,45,30
6044,12,33,45,28
6045,12,40,45,28
6046,12,40,20,28
6047,3,40,20,28
6048,4,9,20,28
6049,5,9,14,20
6050,5,9,14,20
6051,5,9,14,20
6052,5,9,14,20
6053,5,9,14,20
6054,5,9,14,20
6055,5,9,14,20
6056,5,14,14,30
6057,6,14,14,30
6058,7,14,45,30
6059,3,14,45,30
6060,9,44,45,30
6061,9,44,45,30
6062,9,44,45,30
6063,9,44,45,30
6064,9,33,45,30
6065,4,33,45,30
6066,5,33,45,30
6067,6,33,45,30
6068,12,33,45,28
6069,12,40,45,28
6070,12,40,20,28
6071,3,40,20,28
6072,4,9,20,28
6073,5,9,14,20
6074,5,9,14,20
6075,5,9,14,20
6076,5,9,14,20
6077,5,9,14,20
6078,5,9,14,20
6079,5,9,14,20
6080,5,14,14,30
6081,6,14,14,30
6082,7,14,45,30
6083,3,14,45,30
6084,9,44,45,30
6085,9,44,45,30
6086,9,44,45,30
6087,9,44,45,30
6088,9,33,45,30
6089,4,33,45,30
6090,5,33,45,30
6091,6,33,45,30
6092,12,33,45,28
6093,12,40,45,28
6094,12,40,20,28
6095,3,40,20,28
6096,4,9,20,28
6097,5,9,14,20
6098,5,9,14,20
6099,5,9,14,20
6100,5,9,14,20
6101,5,9,14,20
6102,5,9,14,20
6103,5,9,14,20
6104,5,14,14,30
6105,6,14,14,30
6106,7,14,45,30
6107,3,14,45,30
6108,9,44,45,30
6109,9,44,45,30
6110,9,44,45,30
6111,9,44,45,30
6112,9,33,45,30
6113,4,33,45,30
6114,5,33,45,30
6115,6,33,45,30
6116,12,33,45,28
6117,12,40,45,28
6118,12,40,20,28
6119,3,40,20,28
6120,4,9,20,28
6121,5,9,14,20
6122,5,9,14,20
6123,5,9,14,20
6124,5,9,14,20
6125,5,9,14,20
6126,5,9,14,20
6127,5,9,14,20
6128,5,14,14,30
6129,6,14,14,30
6130,7,14,45,30
6131,3,14,45,30
6132,9,44,45,30
6133,9,44,45,30
6134,9,44,45,30
6135,9,44,45,30
6136,9,33,45,30
6137,4,33,45,30
6138,5,33,45,30
6139,6,33,45,30
6140,12,33,45,28
6141,12,40,45,28
6142,12,40,20,28
6143,3,40,20,28
6144,4,9,20,28
6145,5,9,14,20
6146,5,9,14,20
6147,5,9,14,20
6148,5,9,14,20
6149,5,9,14,20
6150,5,9,14,20
6151,5,9,14,20
6152,5,14,14,30
6153,6,14,14,30
6154,7,14,45,30
6155,3,14,45,30
6156,9,44,45,30
6157,9,44,45,30
6158,9,44,45,30
6159,9,44,45,30
6160,9,33,45,30
6161,4,33,45,30
6162,5,33,45,30
6163,6,33,45,30
6164,12,33,45,28
6165,12,40,45,28
6166,12,40,20,28
6167,3,40,20,28
6168,4,9,20,28
6169,5,9,14,20
6170,5,9,14,20
6171,5,9,14,20
6172,5,9,14,20
6173,5,9,14,20
6174,5,9,14,20
6175,5,9,14,20
6176,5,14,14,30
6177,6,14,14,30
6178,7,14,45,30
6179,3,14,45,30
6180,9,44,45,30
6181,9,44,45,30
6182,9,44,45,30
6183,9,44,45,30
6184,9,33,45,30
6185,4,33,45,30
6186,5,33,45,30
6187,6,33,45,30
6188,12,33,45,28
6189,12,40,45,28
6190,12,40,20,28
6191,3,40,20,28
6192,4,9,20,28
6193,5,9,14,20
6194,5,9,14,20
6195,5,9,14,20
6196,5,9,14,20
6197,5,9,14,20
6198,5,9,14,20
6199,5,9,14,20
6200,5,14,14,30
6201,6,14,14,30
6202,7,14,45,30
6203,3,14,45,30
6204,9,44,45,30
6205,9,44,45,30
6206,9,44,45,30
6207,9,44,45,30
6208,9,33,45,30
6209,4,33,45,30
6210,5,33,45,30
6211,6,33,45,30
6212,12,33,45,28
6213,12,40,45,28
6214,12,40,20,28
6215,3,40,20,28
6216,4,9,20,28
6217,5,9,14,20
6218,5,9,14,20
6219,5,9,14,20
6220,5,9,14,20
6221,5,9,14,20
6222,5,9,14,20
6223,5,9,14,20
6224,5,14,14,30
6225,6,14,14,30
6226,7,14,45,30
6227,3,14,45,30
6228,9,44,45,30
6229,9,44,45,30
6230,9,44,45,30
6231,9,44,45,30
6232,9,33,45,30
6233,4,33,45,30
6234,5,33,45,30
6235,6,33,45,30
6236,12,33,45,28
6237,12,40,45,28
6238,12,40,20,28
6239,3,40,20,28
6240,4,9,20,28
6241,5,9,14,20
6242,5,9,14,20
6243,5,9,14,20
6244,5,9,14,20
6245,5,9,14,20
6246,5,9,14,20
6247,5,9,14,20
6248,5,14,14,30
6249,6,14,14,30
6250,7,14,45,30
6251,3,14,45,30
6252,9,44,45,30
6253,9,44,45,30
6254,9,44,45,30
6255,9,44,45,30
6256,9,33,45,30
6257,4,33,45,30
6258,5,33,45,30
6259,6,33,45,30
6260,12,33,45,28
6261,12,40,45,28
6262,12,40,20,28
6263,3,40,20,28
6264,4,9,20,28
6265,5,9,14,20
6266,5,9,14,20
6267,5,9,14,20
6268,5,9,14,20
6269,5,9,14,20
6270,5,9,14,20
6271,5,9,14,20
6272,5,14,14,30
6273,6,14,14,30
6274,7,14,45,30
6275,3,14,45,30
6276,9,44,45,30
6277,9,44,45,30
6278,9,44,45,30
6279,9,44,45,30
6280,9,33,45,30
6281,4,33,45,30
6282,5,33,45,30
6283,6,33,45,30
6284,12,33,45,28
6285,12,40,45,28
6286,12,40,20,28
6287,3,40,20,28
6288,4,9,20,28
6289,5,9,14,20
6290,5,9,14,20
6291,5,9,14,20
6292,5,9,14,20
6293,5,9,14,20
6294,5,9,14,20
6295,5,9,14,20
6296,5,14,14,30
6297,6,14,14,30
6298,7,14,45,30
6299,3,14,45,30
6300,9,44,45,30
6301,9,44,45,30
6302,9,44,45,30
6303,9,44,45,30
6304,9,33,45,30
6305,4,33,45,30
6306,5,33,45,30
6307,6,33,45,30
6308,12,33,45,28
6309,12,40,45,28
6310,12,40,20,28
6311,3,40,20,28
6312,4,9,20,28
6313,5,9,14,20
6314,5,9,14,20
6315,5,9,14,20
6316,5,9,14,20
6317,5,9,14,20
6318,5,9,14,20
6319,5,9,14,20
6320,5,14,14,30
6321,6,14,14,30
6322,7,14,45,30
6323,3,14,45,30
6324,9,44,45,30
6325,9,44,45,30
6326,9,44,45,30
6327,9,44,45,30
6328,9,33,45,30
6329,4,33,45,30
6330,5,33,45,30
6331,6,33,45,30
6332,12,33,45,28
6333,12,40,45,28
6334,12,40,20,28
6335,3,40,20,28
6336,4,9,20,28
6337,5,9,14,20
6338,5,9,14,20
6339,5,9,14,20
6340,5,9,14,20
6341,5,9,14,20
6342,5,9,14,20
6343,5,9,14,20
6344,5,14,14,30
6345,6,14,14,30
6346,7,14,45,30
6347,3,14,45,30
6348,9,44,45,30
6349,9,44,45,30
6350,9,44,45,30
6351,9,44,45,30
6352,9,33,45,30
6353,4,33,45,30
6354,5,33,45,30
6355,6,33,45,30
6356,12,33,45,28
6357,12,40,45,28
6358,12,40,20,28
6359,3,40,20,28
6360,4,9,20,28
6361,5,9,14,20
6362,5,9,14,20
6363,5,9,14,20
6364,5,9,14,20
6365,5,9,14,20
6366,5,9,14,20
6367,5,9,14,20
6368,5,14,14,30
6369,6,14,14,30
6370,7,14,45,30
6371,3,14,45,30
6372,9,44,45,30
6373,9,44,45,30
6374,9,44,45,30
6375,9,44,45,30
6376,9,33,45,30
6377,4,33,45,30
6378,5,33,45,30
6379,6,33,45,30
6380,12,33,45,28
6381,12,40,45,28
6382,12,40,20,28
6383,3,40,20,28
6384,4,9,20,28
6385,5,9,14,20
6386,5,9,14,20
6387,5,9,14,20
6388,5,9,14,20
6389,5,9,14,20
6390,5,9,14,20
6391,5,9,14,20
6392,5,14,14,30
6393,6,14,14,30
6394,7,14,45,30
6395,3,14,45,30
6396,9,44,45,30
6397,9,44,45,30
6398,9,44,45,30
6399,9,44,45,30
6400,9,33,45,30
6401,4,33,45,30
6402,5,33,45,30
6403,6,33,45,30
6404,12,33,45,28
6405,12,40,45,28
6406,12,40,20,28
6407,3,40,20,28
6408,4,9,20,28
6409,5,9,14,20
6410,5,9,14,20
6411,5,9,14,20
6412,5,9,14,20
6413,5,9,14,20
6414,5,9,14,20
6415,5,9,14,20
6416,5,14,14,30
6417,6,14,14,30
6418,7,14,45,30
6419,3,14,45,30
6420,9,44,45,30
6421,9,44,45,30
6422,9,44,45,30
6423,9,44,45,30
6424,9,33,45,30
6425,4,33,45,30
6426,5,33,45,30
6427,6,33,45,30
6428,12,33,45,28
6429,12,40,45,28
6430,12,40,20,28
6431,3,40,20,28
6432,4,9,20,28
6433,5,9,14,20
6434,5,9,14,20
6435,5,9,14,20
6436,5,9,14,20
6437,5,9,14,20
6438,5,9,14,20
